ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/5/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,3130
Republican,10/6/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,4420
Democratic,10/6/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.95,1782
Republican,10/7/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,4657
Democratic,10/7/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.95,3100
Republican,10/8/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,12184
Democratic,10/8/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.95,6882
Republican,10/9/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,7654
Democratic,10/9/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,2975
Republican,10/10/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,6980
Democratic,10/10/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.94,14534
Republican,10/11/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,8264
Democratic,10/11/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3178
Republican,10/12/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,13589
Democratic,10/12/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1746
Republican,10/13/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,10683
Democratic,10/13/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.93,14852
Republican,10/14/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,8091
Democratic,10/14/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.94,4526
Republican,10/15/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.08,8206
Democratic,10/15/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3014
Republican,10/16/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.08,12480
Democratic,10/16/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.93,7519
Republican,10/17/2020 12:00:00 AM,$0.08,$0.10,$0.07,$0.08,16918
Democratic,10/17/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,11108
Republican,10/18/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,9811
Democratic,10/18/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.92,5615
Republican,10/19/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,15196
Democratic,10/19/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,15714
Republican,10/20/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.08,21709
Democratic,10/20/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,8986
Republican,10/21/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,27998
Democratic,10/21/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.93,4626
Republican,10/22/2020 12:00:00 AM,$0.09,$0.09,$0.07,$0.08,29458
Democratic,10/22/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.94,26267
Republican,10/23/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.08,24325
Democratic,10/23/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,14851
Republican,10/24/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,10896
Democratic,10/24/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.93,4710
Republican,10/25/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.08,27811
Democratic,10/25/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.93,10488
Republican,10/26/2020 12:00:00 AM,$0.08,$0.11,$0.07,$0.09,48581
Democratic,10/26/2020 12:00:00 AM,$0.93,$0.93,$0.91,$0.92,38111
Republican,10/27/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,42482
Democratic,10/27/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.92,28773
Republican,10/28/2020 12:00:00 AM,$0.09,$0.10,$0.07,$0.08,67677
Democratic,10/28/2020 12:00:00 AM,$0.92,$0.94,$0.92,$0.94,49604
Republican,10/29/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.08,47691
Democratic,10/29/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,30151
Republican,10/30/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.06,49752
Democratic,10/30/2020 12:00:00 AM,$0.94,$0.96,$0.93,$0.95,19245
Republican,10/31/2020 12:00:00 AM,$0.06,$0.09,$0.06,$0.08,46685
Democratic,10/31/2020 12:00:00 AM,$0.95,$0.96,$0.93,$0.94,19879
