ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/20/2020 12:00:00 AM,$0.77,$0.79,$0.76,$0.77,23897
Republican,10/21/2020 12:00:00 AM,$0.24,$0.26,$0.20,$0.21,35396
Democratic,10/21/2020 12:00:00 AM,$0.77,$0.81,$0.76,$0.81,25837
Republican,10/22/2020 12:00:00 AM,$0.21,$0.24,$0.21,$0.23,38633
Democratic,10/22/2020 12:00:00 AM,$0.81,$0.81,$0.77,$0.78,31203
Republican,10/23/2020 12:00:00 AM,$0.23,$0.26,$0.22,$0.25,31166
Democratic,10/23/2020 12:00:00 AM,$0.78,$0.80,$0.75,$0.77,24441
Republican,10/24/2020 12:00:00 AM,$0.25,$0.26,$0.22,$0.22,34666
Democratic,10/24/2020 12:00:00 AM,$0.77,$0.78,$0.75,$0.77,15512
Republican,10/25/2020 12:00:00 AM,$0.22,$0.26,$0.22,$0.25,37289
Democratic,10/25/2020 12:00:00 AM,$0.77,$0.78,$0.75,$0.77,36139
Republican,10/26/2020 12:00:00 AM,$0.25,$0.26,$0.22,$0.25,51131
Democratic,10/26/2020 12:00:00 AM,$0.77,$0.79,$0.75,$0.76,47671
Republican,10/27/2020 12:00:00 AM,$0.25,$0.26,$0.23,$0.24,57258
Democratic,10/27/2020 12:00:00 AM,$0.76,$0.79,$0.76,$0.77,49546
Republican,10/28/2020 12:00:00 AM,$0.24,$0.26,$0.22,$0.22,47897
Democratic,10/28/2020 12:00:00 AM,$0.77,$0.79,$0.76,$0.78,40138
Republican,10/29/2020 12:00:00 AM,$0.22,$0.25,$0.22,$0.24,76587
Democratic,10/29/2020 12:00:00 AM,$0.78,$0.81,$0.75,$0.78,70720
Republican,10/30/2020 12:00:00 AM,$0.24,$0.24,$0.20,$0.23,88921
Democratic,10/30/2020 12:00:00 AM,$0.78,$0.82,$0.76,$0.80,69657
Republican,10/31/2020 12:00:00 AM,$0.23,$0.24,$0.21,$0.23,61357
Democratic,10/31/2020 12:00:00 AM,$0.80,$0.82,$0.79,$0.80,40682
